epoch,loss,iou
2227,1.686170,0.718161
2228,1.700227,0.731108
2229,1.700200,0.737898
2230,1.653467,0.722014
2231,1.748187,0.692884
2232,1.833106,0.714564
2233,1.759518,0.726745
2234,1.692898,0.721506
2235,1.798513,0.724383
2236,1.783942,0.730756
2237,1.726729,0.718358
2238,1.722487,0.694336
2239,1.762658,0.724476
2240,1.658577,0.724272
2241,1.667501,0.710097
2242,1.731373,0.719095
2243,1.690401,0.720600
2244,1.740770,0.731055
2245,1.724251,0.684027
2246,1.802429,0.693810
2247,1.896721,0.718716
2248,1.765705,0.717577
2249,1.686925,0.727660
2250,1.684200,0.720738
2251,1.719490,0.722214
2252,1.679897,0.724747
2253,1.718652,0.734206
2254,1.696319,0.712850
2255,1.721452,0.696965
2256,1.691864,0.728851
2257,1.673986,0.707687
2258,1.694988,0.718832
2259,1.768499,0.732944
2260,1.704639,0.697610
2261,1.774348,0.670316
2262,1.754912,0.672564
2263,1.814911,0.629747
2264,1.888992,0.703194
2265,1.871669,0.707334
2266,1.800770,0.648432
2267,1.737667,0.661099
2268,1.774016,0.710755
2269,1.716051,0.707805
2270,1.726955,0.725238
2271,1.671456,0.689819
2272,1.832545,0.721434
2273,1.788114,0.706926
2274,1.748562,0.714024
2275,1.688833,0.711477
2276,1.678546,0.706533
2277,1.744564,0.730028
2278,1.656448,0.715734
2279,1.667977,0.715173
2280,1.716951,0.726926
2281,1.764185,0.738449
2282,1.720162,0.725320
2283,1.782384,0.687809
2284,1.725771,0.690656
2285,1.739811,0.694794
2286,1.768355,0.704089
2287,1.842004,0.720719
2288,1.743351,0.710571
2289,1.663392,0.719981
2290,1.666650,0.718125
2291,1.730906,0.705300
2292,1.758775,0.707323
2293,1.661820,0.700300
2294,1.812122,0.702966
2295,1.795031,0.707984
2296,1.651198,0.744222
2297,1.661200,0.731940
2298,1.659410,0.732916
2299,1.697695,0.733226
2300,1.678252,0.728501
2301,1.740200,0.709849
2302,1.834477,0.700274
2303,1.711746,0.715793
2304,1.775906,0.685798
2305,1.731950,0.683334
2306,1.869177,0.738136
2307,1.662176,0.727437
2308,1.769058,0.695840
2309,1.825006,0.694131
2310,1.781339,0.687105
2311,1.868743,0.740505
2312,1.684712,0.719030
2313,1.740557,0.703571
2314,1.679180,0.695868
2315,1.720656,0.690023
2316,1.886147,0.720662
2317,1.874644,0.733380
2318,1.737286,0.685094
2319,1.775004,0.724091
2320,1.780595,0.702145
2321,1.842466,0.713334
2322,1.699232,0.729903
2323,1.743946,0.731624
2324,1.724504,0.714298
2325,1.680592,0.718147
2326,1.699830,0.723100
2327,1.700626,0.735604
2328,1.669624,0.730291
2329,1.640140,0.718513
2330,1.706143,0.726318
2331,1.676399,0.730139
2332,1.693247,0.725199
2333,1.814485,0.709443
2334,1.859203,0.686885
2335,1.768918,0.688068
2336,1.758667,0.707567
2337,1.790918,0.684958
2338,1.807319,0.701239
2339,1.734967,0.671223
2340,1.694782,0.688106
2341,1.729089,0.701165
2342,1.784403,0.703693
2343,1.755698,0.731982
2344,1.701188,0.712244
2345,1.838003,0.681845
2346,1.740385,0.707358
2347,1.818833,0.715684
2348,1.759911,0.717286
2349,1.654711,0.696141
2350,1.774893,0.652843
2351,1.760548,0.655326
2352,1.734371,0.694210
2353,1.735445,0.678728
2354,1.767023,0.710217
2355,1.771714,0.732798
2356,1.710002,0.721938
2357,1.700106,0.713316
2358,1.690841,0.726209
2359,1.651228,0.713155
2360,1.767352,0.727854
2361,1.753000,0.715046
2362,1.774586,0.690154
2363,1.700301,0.693100
2364,1.841925,0.699218
2365,1.667720,0.712515
2366,1.752122,0.717996
2367,1.825536,0.714680
2368,1.688310,0.727521
2369,1.655299,0.717011
2370,1.780687,0.725381
2371,1.717389,0.722152
2372,1.681531,0.719219
2373,1.712049,0.667767
2374,1.865118,0.701326
2375,1.853220,0.701585
2376,1.810268,0.703169
2377,1.679561,0.722884
2378,1.727334,0.720004
2379,1.666460,0.730985
2380,1.661365,0.726256
2381,1.718975,0.732755
2382,1.673860,0.720863
2383,1.710287,0.680288
2384,1.721248,0.706150
2385,1.752367,0.703215
2386,1.676394,0.720853
2387,1.671491,0.691627
2388,1.701828,0.719847
2389,1.719379,0.710825
2390,1.712850,0.723491
2391,1.719055,0.722746
2392,1.682601,0.710628
2393,1.717913,0.678003
2394,1.691113,0.721219
2395,1.710340,0.729102
2396,1.664538,0.709480
2397,1.680053,0.668684
2398,1.771809,0.713601
2399,1.959029,0.697683
2400,1.769777,0.723999
2401,1.654828,0.690967
2402,1.743133,0.747655
2403,1.650554,0.723202
2404,1.683976,0.728575
2405,1.709811,0.725438
2406,1.739804,0.721388
2407,1.659859,0.703650
2408,1.806025,0.731448
2409,1.672481,0.723900
2410,1.636155,0.734643
2411,1.705275,0.718345
2412,1.652963,0.717671
2413,1.661356,0.679917
2414,1.843791,0.726339
2415,1.666464,0.723513
2416,1.709566,0.726682
2417,1.726067,0.720568
2418,1.695191,0.726828
2419,1.772836,0.707423
2420,1.745629,0.678603
2421,1.799025,0.707255
2422,1.783583,0.689854
2423,1.793024,0.714100
2424,1.701136,0.673398
2425,1.736676,0.716668
2426,1.842737,0.716522
2427,1.700863,0.720906
2428,1.778906,0.624007
2429,1.765166,0.676391
2430,1.708353,0.666858
2431,1.677520,0.716691
2432,1.733546,0.713621
2433,1.697944,0.713290
2434,1.670438,0.718219
2435,1.731194,0.713150
2436,1.724650,0.712424
2437,1.696837,0.635328
2438,1.827806,0.639251
2439,1.764505,0.697447
2440,1.888654,0.699196
2441,1.728754,0.729651
2442,1.688625,0.722679
2443,1.745861,0.627449
2444,1.765866,0.669601
2445,1.959282,0.729077
2446,1.678545,0.724370
2447,1.701314,0.720873
2448,1.739978,0.717958
2449,1.749318,0.704827
2450,1.767039,0.710688
2451,1.648052,0.722137
2452,1.708517,0.731126
2453,1.703748,0.737911
2454,1.695548,0.706529
2455,1.769714,0.699133
2456,1.720632,0.693733
2457,1.698411,0.715128
2458,1.799779,0.707297
2459,1.754998,0.675614
2460,1.727561,0.693230
2461,1.807352,0.722024
2462,1.765299,0.706364
2463,1.782293,0.704051
2464,1.686134,0.721824
2465,1.712438,0.717778
2466,1.703979,0.722151
2467,1.701719,0.704386
2468,1.830346,0.722821
2469,1.739990,0.715220
2470,1.775967,0.704831
2471,1.735610,0.706744
2472,1.837341,0.710477
2473,1.722009,0.704297
2474,1.792332,0.716252
2475,1.720759,0.718800
2476,1.679828,0.723718
2477,1.741612,0.696133
2478,1.762011,0.733950
2479,1.653862,0.729524
2480,1.641166,0.724044
2481,1.725955,0.722003
2482,1.710432,0.698430
2483,1.687264,0.698916
2484,1.892225,0.731010
2485,1.684464,0.706480
2486,1.774177,0.689004
2487,1.697377,0.727746
2488,1.745797,0.716230
2489,1.775559,0.686574
2490,1.767950,0.712318
2491,1.801036,0.725028
2492,1.753458,0.717009
2493,1.777473,0.690854
2494,1.856213,0.735734
2495,1.637634,0.721293
2496,1.757436,0.712371
2497,1.648065,0.710424
2498,1.774631,0.688417
2499,1.816874,0.700690
2500,1.803973,0.722154
2501,1.804216,0.721789
2502,1.759471,0.717242
2503,1.817922,0.716052
2504,1.682415,0.730046
2505,1.771724,0.714414
2506,1.689020,0.704161
2507,1.724297,0.711567
2508,1.714928,0.725000
2509,1.706706,0.734414
2510,1.781581,0.729169
2511,1.670909,0.723728
2512,1.666412,0.716052
2513,1.705816,0.706645
2514,1.753897,0.708072
2515,1.764926,0.708742
2516,1.797753,0.719397
2517,1.823878,0.720243
2518,1.709684,0.683183
2519,1.816875,0.726859
2520,1.716547,0.724504
2521,1.760043,0.731187
2522,1.648576,0.730196
2523,1.670235,0.733408
2524,1.632793,0.730665
2525,1.675962,0.734095
2526,1.685519,0.716073
2527,1.662556,0.678451
2528,1.823230,0.745079
2529,1.738927,0.732246
2530,1.766677,0.637672
2531,1.692049,0.710872
2532,1.756427,0.715719
2533,1.714916,0.714812
2534,1.723792,0.695498
2535,1.665266,0.714287
2536,1.712918,0.725795
2537,1.812797,0.701702
2538,1.824747,0.693014
2539,1.786929,0.691704
2540,1.684129,0.703661
2541,1.787094,0.708455
2542,1.756338,0.714658
2543,1.651566,0.688657
2544,1.742955,0.723389
2545,1.792412,0.702288
2546,1.774534,0.703695
2547,1.787773,0.698474
2548,1.736560,0.717237
2549,1.734658,0.735147
2550,1.663483,0.725869
2551,1.667891,0.728025
2552,1.720563,0.716558
2553,1.750488,0.741009
2554,1.657002,0.721175
2555,1.766303,0.718068
2556,1.645872,0.691976
2557,1.749445,0.710223
2558,1.679754,0.730786
2559,1.699735,0.723658
2560,1.658748,0.702748
2561,1.702519,0.713719
2562,1.676348,0.708002
2563,1.693784,0.699230
2564,1.727031,0.674751
2565,1.748228,0.653331
2566,1.795893,0.669280
2567,1.827984,0.676100
2568,1.899226,0.700101
2569,1.716985,0.725449
2570,1.711707,0.732532
2571,1.663656,0.690160
2572,1.765841,0.708192
2573,1.735406,0.696832
2574,1.823464,0.729366
2575,1.645607,0.719721
2576,1.679907,0.725354
2577,1.763040,0.736306
2578,1.665323,0.723407
2579,1.673398,0.724173
2580,1.689378,0.713803
2581,1.714541,0.701139
2582,1.708153,0.698975
2583,1.651026,0.708983
2584,1.698338,0.700389
2585,1.718774,0.719398
2586,1.746546,0.731039
2587,1.647160,0.722070
2588,1.702223,0.731680
2589,1.654007,0.738800
2590,1.686477,0.738874
2591,1.632016,0.728182
2592,1.693070,0.699811
2593,1.694076,0.707296
2594,1.664927,0.701908
2595,1.763834,0.722658
2596,1.841904,0.702898
2597,1.808228,0.682960
2598,1.895819,0.690012
2599,1.746669,0.705097
2600,1.732422,0.733559
2601,1.687162,0.708536
2602,1.651470,0.718821
2603,1.681419,0.697282
2604,1.684432,0.725476
2605,1.699150,0.722183
2606,1.730005,0.708932
2607,1.863762,0.701956
2608,1.811397,0.667862
2609,1.787050,0.684754
2610,1.700783,0.683183
2611,1.708169,0.728554
2612,1.675274,0.729451
2613,1.681127,0.734557
2614,1.637969,0.727323
2615,1.691663,0.713745
2616,1.799315,0.738244
2617,1.681990,0.672722
2618,1.834110,0.723031
2619,1.692914,0.720683
2620,1.744519,0.708597
2621,1.737883,0.675605
2622,1.708210,0.732621
2623,1.663994,0.719109
2624,1.710392,0.735014
2625,1.649931,0.719377
2626,1.707708,0.722066
2627,1.699639,0.675895
2628,1.749904,0.729529
2629,1.724427,0.741469
2630,1.733250,0.702834
2631,1.717008,0.705314
2632,1.701939,0.718644
2633,1.760861,0.744567
2634,1.699884,0.745249
2635,1.627996,0.718583
2636,1.684673,0.702765
2637,1.932402,0.728439
2638,1.720002,0.720900
2639,1.722703,0.701704
2640,1.654409,0.713302
2641,1.698947,0.723195
2642,1.715527,0.722190
2643,1.676183,0.726898
2644,1.737122,0.675007
2645,1.880234,0.702083
2646,1.822517,0.721763
2647,1.679422,0.698914
2648,1.728672,0.727802
2649,1.708524,0.678108
2650,1.890038,0.702617
2651,1.787239,0.709619
2652,1.665646,0.731418
2653,1.659751,0.723144
2654,1.648461,0.725540
2655,1.700076,0.700213
2656,1.775095,0.698519
2657,1.824033,0.732064
2658,1.640055,0.723851
2659,1.726563,0.729416
2660,1.656329,0.731794
2661,1.693595,0.725675
2662,1.691445,0.722126
2663,1.788847,0.730386
2664,1.832297,0.710040
2665,1.861024,0.690108
2666,1.740181,0.704420
2667,1.746218,0.696515
2668,1.696941,0.701343
2669,1.827846,0.720173
2670,1.741992,0.702251
2671,1.778968,0.723531
2672,1.673219,0.679878
2673,1.725878,0.690907
2674,1.861663,0.669780
2675,1.891438,0.739311
2676,1.806096,0.702386
2677,1.765545,0.711042
2678,1.698370,0.727330
2679,1.653122,0.724930
2680,1.705321,0.704392
2681,1.698736,0.743951
2682,1.659614,0.727242
2683,1.640837,0.718786
2684,1.677298,0.709387
2685,1.706775,0.717312
2686,1.667729,0.728605
2687,1.656166,0.719955
2688,1.678174,0.722801
2689,1.698388,0.718585
2690,1.814711,0.718328
2691,1.809202,0.700782
2692,1.768993,0.706689
2693,1.736051,0.695230
2694,1.813992,0.678954
2695,1.687523,0.678126
2696,1.903775,0.647240
2697,1.705920,0.681401
2698,1.873054,0.715134
2699,1.664689,0.726167
2700,1.672170,0.725228
2701,1.662708,0.730107
2702,1.678669,0.719884
2703,1.746770,0.711853
2704,1.657856,0.687758
2705,1.824602,0.728737
2706,1.766052,0.697684
2707,1.826929,0.711531
2708,1.741974,0.715641
2709,1.760583,0.687696
2710,1.711956,0.723785
2711,1.735173,0.697098
2712,1.787915,0.717387
2713,1.722306,0.728133
2714,1.678241,0.736938
2715,1.637445,0.732391
2716,1.672906,0.719964
2717,1.661579,0.715669
2718,1.723300,0.723863
2719,1.786766,0.727888
2720,1.723941,0.709587
2721,1.769953,0.668278
2722,1.749761,0.692225
2723,1.665225,0.709222
2724,1.722702,0.737403
2725,1.623757,0.728103
2726,1.663722,0.732628
2727,1.683928,0.730692
2728,1.647632,0.722407
2729,1.651126,0.702516
2730,1.800808,0.724189
2731,1.683704,0.678956
2732,1.800342,0.611685
2733,1.818702,0.709140
2734,1.770935,0.735455
2735,1.726344,0.734799
2736,1.714106,0.698250
2737,1.725433,0.689145
2738,1.699984,0.716750
2739,1.707392,0.729784
2740,1.683639,0.725168
2741,1.724539,0.748379
2742,1.708992,0.723637
2743,1.667744,0.713534
2744,1.682286,0.724860
2745,1.682075,0.725945
2746,1.778957,0.721093
2747,1.831588,0.704200
2748,1.740551,0.722215
2749,1.909790,0.582925
2750,1.815038,0.658431
2751,1.685619,0.707643
2752,1.801384,0.714152
2753,1.734457,0.670838
2754,1.771891,0.714335
2755,1.732968,0.726519
2756,1.675676,0.706112
2757,1.671233,0.714641
2758,1.724246,0.732354
2759,1.688682,0.722454
2760,1.693023,0.697226
2761,1.794064,0.715657
2762,1.649044,0.701073
2763,1.783224,0.738961
2764,1.707748,0.703258
2765,1.651058,0.639607
2766,1.872099,0.712924
2767,1.746182,0.733522
2768,1.674651,0.729568
2769,1.632384,0.716721
2770,1.715611,0.716812
2771,1.680743,0.677783
2772,1.718091,0.713825
2773,1.807894,0.743858
2774,1.645031,0.730577
2775,1.697237,0.708540
2776,1.668046,0.676301
2777,1.822616,0.707839
2778,1.897285,0.722942
2779,1.718546,0.706204
2780,1.701916,0.697317
2781,1.750636,0.733618
2782,1.649433,0.723208
2783,1.693410,0.711515
2784,1.815349,0.702672
2785,1.814601,0.715698
2786,1.743687,0.691217
2787,1.734473,0.732885
2788,1.681731,0.713462
2789,1.736906,0.711435
2790,1.675751,0.721250
2791,1.726139,0.718655
2792,1.736402,0.729390
2793,1.658980,0.736149
2794,1.660015,0.726558
2795,1.734842,0.715155
2796,1.718471,0.679489
2797,1.757787,0.716167
2798,1.798687,0.712454
2799,1.828714,0.709376
2800,1.770674,0.713357
2801,1.733482,0.713781
2802,1.795743,0.714774
2803,1.696185,0.732810
2804,1.723834,0.725690
2805,1.719805,0.702760
2806,1.747254,0.679782
2807,1.837313,0.711847
2808,1.712239,0.740814
2809,1.619789,0.729462
2810,1.681582,0.744691
2811,1.609921,0.728058
2812,1.691647,0.726862
2813,1.694717,0.716775
2814,1.699617,0.703299
2815,1.794032,0.731887
2816,1.649558,0.719800
2817,1.690109,0.714744
2818,1.679683,0.710024
2819,1.769956,0.702910
2820,1.722444,0.694207
2821,1.914203,0.680710
2822,1.790688,0.695212
2823,1.774747,0.742564
2824,1.623959,0.718070
2825,1.690426,0.722789
2826,1.641008,0.698106
2827,1.761995,0.697514
2828,1.733852,0.682742
2829,1.766678,0.717267
2830,1.663050,0.732931
2831,1.681180,0.706417
2832,1.739879,0.745000
2833,1.632029,0.726147
2834,1.644125,0.727873
2835,1.659402,0.736533
2836,1.643783,0.726628
2837,1.672075,0.730853
2838,1.669328,0.742176
2839,1.699699,0.723056
2840,1.713452,0.736904
2841,1.751933,0.704168
2842,1.647558,0.695100
2843,1.782017,0.724748
2844,1.880374,0.720206
2845,1.654255,0.720441
2846,1.759669,0.731284
2847,1.671476,0.691061
2848,1.821934,0.692345
2849,1.877112,0.704940
2850,1.807924,0.733409
2851,1.693044,0.732814
2852,1.649592,0.736190
2853,1.635822,0.733598
2854,1.630300,0.733196
2855,1.682348,0.745693
2856,1.648950,0.712042
2857,1.717603,0.740382
2858,1.691383,0.686275
2859,1.917060,0.696179
2860,1.771259,0.640330
2861,1.863591,0.719733
2862,1.784054,0.698386
2863,1.738382,0.667063
2864,1.693139,0.692290
2865,1.744430,0.714620
2866,1.685714,0.715512
2867,1.711714,0.706635
2868,1.658377,0.693685
2869,1.843350,0.700866
2870,1.858728,0.693373
2871,1.795639,0.649191
2872,1.728988,0.704653
2873,1.808520,0.718783
2874,1.703349,0.730644
2875,1.662755,0.736281
2876,1.634716,0.727626
2877,1.699487,0.739511
2878,1.646654,0.733278
2879,1.645233,0.714050
2880,1.688382,0.718489
2881,1.745442,0.703382
2882,1.755749,0.697102
2883,1.787594,0.736426
2884,1.657526,0.733607
2885,1.681231,0.714167
2886,1.697804,0.739522
2887,1.657574,0.719838
2888,1.741064,0.684236
2889,1.730612,0.706374
2890,1.743353,0.718711
2891,1.663728,0.671911
2892,1.814382,0.726759
2893,1.679504,0.716737
2894,1.714322,0.729479
2895,1.686075,0.731738
2896,1.795556,0.720121
2897,1.765701,0.728671
2898,1.692518,0.708085
2899,1.730135,0.709377
2900,1.711305,0.699592
2901,1.795046,0.683919
2902,1.873768,0.719657
2903,1.799703,0.697273
2904,1.696891,0.732490
2905,1.772113,0.723807
2906,1.689749,0.700791
2907,1.739819,0.706036
2908,1.745424,0.694529
2909,1.793304,0.735882
2910,1.665488,0.730447
2911,1.700116,0.733459
2912,1.664786,0.734790
2913,1.644087,0.715221
2914,1.707039,0.724060
2915,1.754706,0.710414
2916,1.663091,0.699345
2917,1.784509,0.729950
2918,1.664093,0.729725
2919,1.670801,0.731331
2920,1.681547,0.741881
2921,1.662756,0.738263
2922,1.671093,0.732747
2923,1.712765,0.716723
2924,1.716550,0.733292
2925,1.642116,0.719087
2926,1.667739,0.709411
2927,1.772507,0.738235
2928,1.778479,0.705375
2929,1.726794,0.738732
2930,1.658679,0.735406
2931,1.652858,0.735509
2932,1.652001,0.724334
2933,1.690794,0.696809
2934,1.749964,0.704305
2935,1.856703,0.731596
2936,1.731480,0.683461
2937,1.697093,0.713361
2938,1.738204,0.719458
2939,1.794733,0.718407
2940,1.842287,0.704990
2941,1.718318,0.726778
2942,1.696945,0.736924
2943,1.638829,0.733792
2944,1.696844,0.712996
2945,1.694000,0.714156
2946,1.653958,0.723723
2947,1.667711,0.692108
2948,1.785473,0.712324
2949,1.740597,0.731958
2950,1.714041,0.719967
2951,1.677675,0.714495
2952,1.751180,0.679454
2953,1.647763,0.674747
2954,1.808310,0.668841
2955,1.894189,0.709482
2956,1.727646,0.692182
2957,1.634437,0.660592
2958,1.914613,0.643221
2959,1.763823,0.713987
2960,1.750212,0.708603
2961,1.616208,0.713383
2962,1.754688,0.736159
2963,1.685336,0.729274
2964,1.738426,0.701216
2965,1.753805,0.693848
2966,1.803014,0.746280
2967,1.609340,0.725662
2968,1.675883,0.725299
2969,1.649923,0.724956
2970,1.681550,0.717767
2971,1.793512,0.705611
2972,1.731583,0.649276
2973,1.737304,0.678540
2974,1.908449,0.716941
2975,1.797308,0.715157
2976,1.698494,0.716122
2977,1.763033,0.719867
2978,1.796415,0.733208
2979,1.801691,0.728514
2980,1.635277,0.714753
2981,1.746613,0.732982
2982,1.673596,0.711374
2983,1.746400,0.721797
2984,1.720214,0.738994
2985,1.656799,0.736009
2986,1.660124,0.725349
2987,1.736257,0.728108
2988,1.633391,0.728754
2989,1.677769,0.716005
2990,1.720766,0.718566
2991,1.739578,0.707912
2992,1.701107,0.654360
2993,1.809123,0.728045
2994,1.637547,0.698306
2995,1.749038,0.721775
2996,1.672230,0.722363
2997,1.718774,0.738035
2998,1.705675,0.706982
2999,1.776924,0.730133
3000,1.710131,0.673987
3001,1.823586,0.685102
3002,1.783260,0.697708
3003,1.732971,0.715454
3004,1.747909,0.730760
3005,1.696070,0.690913
3006,1.919226,0.724260
3007,1.718844,0.715292
3008,1.683096,0.724599
3009,1.680729,0.732492
3010,1.657420,0.726317
3011,1.724834,0.710784
3012,1.694940,0.677641
3013,1.749888,0.684394
3014,1.788820,0.693660
3015,1.819454,0.687914
3016,1.699954,0.701267
3017,1.741789,0.721327
3018,1.622970,0.732866
3019,1.661827,0.734083
3020,1.656311,0.728666
3021,1.689847,0.721096
3022,1.638065,0.723823
3023,1.681045,0.731131
3024,1.689065,0.702774
3025,1.750931,0.696050
3026,1.855898,0.742490
3027,1.682777,0.704799
3028,1.770555,0.704828
3029,1.691647,0.708046
3030,1.743274,0.737013
3031,1.633209,0.710666
3032,1.672074,0.740057
3033,1.681683,0.723185
3034,1.693460,0.710838
3035,1.709629,0.717258
3036,1.697946,0.728364
3037,1.741413,0.728589
3038,1.770504,0.714177
3039,1.666427,0.686257
3040,1.756740,0.710653
3041,1.725940,0.695887
3042,1.666015,0.685433
3043,1.687575,0.689058
3044,1.698406,0.720263
3045,1.779460,0.711247
3046,1.822737,0.742062
3047,1.690011,0.719550
3048,1.684192,0.725004
3049,1.708186,0.703225
3050,1.784424,0.709450
3051,1.907621,0.727198
3052,1.890208,0.711537
3053,1.750222,0.739095
3054,1.679853,0.730270
3055,1.658700,0.731939
3056,1.665147,0.708908
3057,1.710624,0.732489
3058,1.681782,0.717367
3059,1.723063,0.709990
3060,1.739316,0.717844
3061,1.718877,0.703641
3062,1.782215,0.713070
3063,1.709369,0.713143
3064,1.753743,0.717041
3065,1.641875,0.708556
3066,1.769892,0.726276
3067,1.680021,0.695032
3068,1.685772,0.688542
3069,1.714339,0.672265
3070,1.839564,0.724400
3071,1.699173,0.724914
3072,1.682293,0.712791
3073,1.715606,0.685754
3074,1.874756,0.730258
3075,1.679377,0.713698
3076,1.676129,0.729377
3077,1.704671,0.708646
3078,1.748715,0.690887
3079,1.739236,0.695756
3080,1.646963,0.713758
3081,1.804716,0.712105
3082,1.799760,0.651071
3083,1.810183,0.729740
3084,1.720640,0.721525
3085,1.748918,0.706819
3086,1.795130,0.750852
3087,1.628696,0.730938
3088,1.711386,0.728134
3089,1.697515,0.704171
3090,1.686299,0.727039
3091,1.646455,0.726562
3092,1.723155,0.726506
3093,1.714053,0.739729
3094,1.651467,0.733850
3095,1.651285,0.716737
3096,1.661341,0.725717
3097,1.709341,0.738786
3098,1.675982,0.700136
3099,1.786979,0.705341
3100,1.796719,0.700717
3101,1.815960,0.715341
3102,1.701387,0.724073
3103,1.734596,0.642365
3104,1.770545,0.736002
3105,1.672657,0.721735
3106,1.697618,0.733016
3107,1.650817,0.732061
3108,1.690721,0.710282
3109,1.642393,0.705801
3110,1.821094,0.728666
3111,1.674773,0.678396
3112,1.739225,0.722401
3113,1.657864,0.708253
3114,1.751700,0.725304
3115,1.681479,0.691745
3116,1.888907,0.701141
3117,1.829702,0.704720
3118,1.794402,0.696699
3119,1.756913,0.726631
3120,1.717141,0.731360
3121,1.610460,0.709796
3122,1.755709,0.739901
3123,1.618131,0.731069
3124,1.715748,0.744225
3125,1.628919,0.724685
3126,1.668667,0.720069
3127,1.732335,0.710952
3128,1.802787,0.666050
3129,1.759582,0.745599
3130,1.664510,0.736391
3131,1.665379,0.732287
3132,1.661024,0.725972
3133,1.760829,0.704589
3134,1.654367,0.694826
3135,1.762545,0.724850
3136,1.653909,0.715918
3137,1.718023,0.694686
3138,1.680907,0.698988
3139,1.719440,0.711550
3140,1.679429,0.678080
3141,1.784679,0.666735
3142,1.750045,0.726056
3143,1.728554,0.742347
3144,1.611546,0.726729
3145,1.703339,0.716141
3146,1.736373,0.718246
3147,1.771682,0.703827
3148,1.690486,0.689707
3149,1.798551,0.704083
3150,1.751522,0.666474
3151,1.756112,0.734815
3152,1.686876,0.706205
3153,1.833164,0.717190
3154,1.772784,0.704680
3155,1.682986,0.711219
3156,1.709907,0.715001
3157,1.745417,0.715243
3158,1.708324,0.714246
3159,1.666092,0.723799
3160,1.717863,0.704400
3161,1.727078,0.699105
3162,1.793979,0.736071
3163,1.704541,0.730366
3164,1.694105,0.712465
3165,1.709619,0.669891
3166,1.687440,0.696630
3167,1.767869,0.720038
3168,1.777881,0.687575
3169,1.738104,0.724417
3170,1.786518,0.715744
3171,1.650670,0.696779
3172,1.755838,0.722276
3173,1.766341,0.714818
3174,1.685631,0.687561
3175,1.788945,0.725307
3176,1.778144,0.682778
3177,1.765648,0.716359
3178,1.702464,0.712135
3179,1.728889,0.735561
3180,1.685630,0.700406
3181,1.784574,0.717679
3182,1.670085,0.682654
3183,1.753496,0.709417
3184,1.781342,0.708948
3185,1.691308,0.738912
3186,1.663978,0.734892
3187,1.681366,0.732032
3188,1.669519,0.726221
3189,1.678710,0.727772
3190,1.688344,0.727736
3191,1.665202,0.734273
3192,1.661772,0.737017
3193,1.627050,0.735579
3194,1.683181,0.738004
3195,1.631755,0.707663
3196,1.674204,0.733259
3197,1.684653,0.714334
3198,1.791001,0.728739
3199,1.638932,0.715114
3200,1.837312,0.697029
3201,1.774919,0.653189
3202,1.872057,0.719062
3203,1.672135,0.734892
3204,1.642518,0.695808
3205,1.757220,0.726295
3206,1.773049,0.679162
3207,1.808754,0.723885
3208,1.719545,0.673672
3209,1.798157,0.714796
3210,1.688445,0.733309
3211,1.656519,0.704950
3212,1.768839,0.728004
3213,1.678226,0.695955
3214,1.832681,0.705929
3215,1.706076,0.737246
3216,1.699240,0.706862
3217,1.733375,0.720485
3218,1.734575,0.749589
3219,1.605863,0.723510
3220,1.674278,0.731827
3221,1.655673,0.733604
3222,1.682933,0.722468
3223,1.795683,0.715428
3224,1.719972,0.706211
3225,1.713304,0.695208
3226,1.763967,0.711118
3227,1.760118,0.668590
3228,1.871902,0.706080
3229,1.738615,0.697575
3230,1.668734,0.717077
3231,1.694200,0.697389
3232,1.703406,0.711114
3233,1.705327,0.725906
3234,1.676316,0.715539
3235,1.846012,0.731072
3236,1.778405,0.727325
3237,1.727221,0.739795
3238,1.677411,0.743107
3239,1.671284,0.693236
3240,1.736480,0.696119
3241,1.773173,0.702369
3242,1.877676,0.716942
3243,1.742655,0.725709
3244,1.712148,0.722828
3245,1.699073,0.717190
3246,1.729735,0.720529
3247,1.726054,0.685228
3248,1.717988,0.705645
3249,1.826495,0.735411
3250,1.793219,0.734667
3251,1.680683,0.702115
3252,1.838610,0.705013
3253,1.809125,0.732584
3254,1.742820,0.729665
3255,1.688936,0.733945
3256,1.649130,0.736557
3257,1.645813,0.727995
3258,1.654093,0.739949
3259,1.646875,0.738154
3260,1.617949,0.731816
3261,1.670918,0.734022
3262,1.636299,0.737910
3263,1.668196,0.741376
3264,1.637389,0.728692
3265,1.731130,0.738107
3266,1.607239,0.717799
3267,1.836936,0.716694
3268,1.819678,0.701273
3269,1.723730,0.732831
3270,1.673302,0.721345
3271,1.689039,0.714873
3272,1.754857,0.635716
3273,1.829239,0.740949
3274,1.735850,0.717333
3275,1.724296,0.745208
3276,1.650290,0.725999
3277,1.642450,0.676046
3278,1.740806,0.700072
3279,1.814029,0.706837
3280,1.749983,0.717666
3281,1.686412,0.645391
3282,1.780346,0.709871
3283,1.692490,0.738532
3284,1.648075,0.738276
3285,1.676395,0.729251
3286,1.695323,0.732786
3287,1.656934,0.703327
3288,1.765903,0.735922
3289,1.644746,0.733691
3290,1.666422,0.727895
3291,1.739930,0.717607
3292,1.774431,0.734173
3293,1.760953,0.675929
3294,1.793301,0.701069
3295,1.772950,0.712720
3296,1.812397,0.689107
3297,1.904296,0.725397
3298,1.617423,0.722392
3299,1.714862,0.730382
3300,1.692069,0.699394
3301,1.766835,0.706071
3302,1.698882,0.716819
